Date,Product Name,Category,Opening Stock,Purchases,Sales,Returns,Stock Adjustments,Closing Stock,Revenue,Costs,Profit
20-03-2024,2176 Itel,Hardware,29,0,4,8,-5,28,10800,0,10800
21-03-2024,2176 Itel,Hardware,28,0,6,9,-2,29,16200,0,16200
22-03-2024,2176 Itel,Hardware,29,0,0,0,0,29,0,0,0
23-03-2024,2176 Itel,Hardware,29,0,0,0,0,29,0,0,0
24-03-2024,2176 Itel,Hardware,29,0,26,8,1,12,70200,0,70200
25-03-2024,2176 Itel,Hardware,12,0,0,7,3,22,0,0,0
26-03-2024,2176 Itel,Hardware,22,0,0,0,0,22,0,0,0
27-03-2024,2176 Itel,Hardware,22,0,11,6,-5,12,29700,0,29700
28-03-2024,2176 Itel,Hardware,12,0,12,3,-5,0,32400,0,32400
29-03-2024,2176 Itel,Hardware,0,0,0,0,0,0,0,0,0
30-03-2024,2176 Itel,Hardware,0,57,24,7,-5,35,64800,119700,-54900
31-03-2024,2176 Itel,Hardware,35,0,23,1,3,16,62100,0,62100
01-04-2024,2176 Itel,Hardware,16,0,12,0,3,7,32400,0,32400
02-04-2024,2176 Itel,Hardware,7,0,1,8,-5,9,2700,0,2700
03-04-2024,2176 Itel,Hardware,9,0,1,4,-5,7,2700,0,2700
04-04-2024,2176 Itel,Hardware,7,0,6,5,-2,4,16200,0,16200
05-04-2024,2176 Itel,Hardware,4,0,0,0,0,4,0,0,0
06-04-2024,2176 Itel,Hardware,4,0,2,1,0,3,5400,0,5400
07-04-2024,2176 Itel,Hardware,3,64,13,5,-5,54,35100,134400,-99300
08-04-2024,2176 Itel,Hardware,54,0,5,5,-1,53,13500,0,13500
09-04-2024,2176 Itel,Hardware,53,0,16,9,1,47,43200,0,43200
10-04-2024,2176 Itel,Hardware,47,0,0,0,0,47,0,0,0
11-04-2024,2176 Itel,Hardware,47,0,0,0,0,47,0,0,0
12-04-2024,2176 Itel,Hardware,47,0,0,0,0,47,0,0,0
13-04-2024,2176 Itel,Hardware,47,0,0,0,0,47,0,0,0
14-04-2024,2176 Itel,Hardware,47,0,45,5,-4,3,121500,0,121500
15-04-2024,2176 Itel,Hardware,3,0,3,5,-1,4,8100,0,8100
16-04-2024,2176 Itel,Hardware,4,24,10,9,0,27,27000,50400,-23400
17-04-2024,2176 Itel,Hardware,27,0,14,2,3,18,37800,0,37800
18-04-2024,2176 Itel,Hardware,18,0,10,8,3,19,27000,0,27000
19-04-2024,2176 Itel,Hardware,19,0,0,0,0,19,0,0,0
20-04-2024,2176 Itel,Hardware,19,0,7,9,-2,19,18900,0,18900
21-04-2024,2176 Itel,Hardware,19,0,11,3,3,14,29700,0,29700
22-04-2024,2176 Itel,Hardware,14,0,13,4,-4,1,35100,0,35100
23-04-2024,2176 Itel,Hardware,1,51,32,5,-3,22,86400,107100,-20700
24-04-2024,2176 Itel,Hardware,22,0,21,6,-4,3,56700,0,56700
25-04-2024,2176 Itel,Hardware,3,0,1,8,3,13,2700,0,2700
26-04-2024,2176 Itel,Hardware,13,0,0,0,0,13,0,0,0
27-04-2024,2176 Itel,Hardware,13,0,4,5,2,16,10800,0,10800
28-04-2024,2176 Itel,Hardware,16,0,6,3,1,14,16200,0,16200
29-04-2024,2176 Itel,Hardware,14,0,3,7,-2,16,8100,0,8100
30-04-2024,2176 Itel,Hardware,16,0,16,7,2,9,43200,0,43200
01-05-2024,2176 Itel,Hardware,9,0,0,0,0,9,0,0,0
02-05-2024,2176 Itel,Hardware,9,45,0,4,0,58,0,94500,-94500
03-05-2024,2176 Itel,Hardware,58,0,0,0,0,58,0,0,0
04-05-2024,2176 Itel,Hardware,58,0,22,1,-2,35,59400,0,59400
05-05-2024,2176 Itel,Hardware,35,0,0,2,-2,35,0,0,0
06-05-2024,2176 Itel,Hardware,35,0,21,6,0,20,56700,0,56700
07-05-2024,2176 Itel,Hardware,20,0,4,4,-1,19,10800,0,10800
08-05-2024,2176 Itel,Hardware,19,0,0,5,0,24,0,0,0
09-05-2024,2176 Itel,Hardware,24,0,23,9,3,13,62100,0,62100
10-05-2024,2176 Itel,Hardware,13,0,0,0,0,13,0,0,0
11-05-2024,2176 Itel,Hardware,13,0,12,6,3,10,32400,0,32400
12-05-2024,2176 Itel,Hardware,10,36,42,2,2,8,113400,75600,37800
13-05-2024,2176 Itel,Hardware,8,0,7,5,2,8,18900,0,18900
14-05-2024,2176 Itel,Hardware,8,0,8,9,0,9,21600,0,21600
15-05-2024,2176 Itel,Hardware,9,0,2,1,1,9,5400,0,5400
16-05-2024,2176 Itel,Hardware,9,0,8,4,3,8,21600,0,21600
17-05-2024,2176 Itel,Hardware,8,0,0,0,0,8,0,0,0
18-05-2024,2176 Itel,Hardware,8,0,5,7,2,12,13500,0,13500
19-05-2024,2176 Itel,Hardware,12,0,3,1,0,10,8100,0,8100
20-05-2024,2176 Itel,Hardware,10,24,14,2,-5,17,37800,50400,-12600
21-05-2024,2176 Itel,Hardware,17,0,17,0,-1,0,45900,0,45900
22-05-2024,2176 Itel,Hardware,0,0,0,6,-4,2,0,0,0
23-05-2024,2176 Itel,Hardware,2,0,1,1,2,4,2700,0,2700
24-05-2024,2176 Itel,Hardware,4,0,0,0,0,4,0,0,0
25-05-2024,2176 Itel,Hardware,4,0,2,7,-3,6,5400,0,5400
26-05-2024,2176 Itel,Hardware,6,0,6,7,3,10,16200,0,16200
27-05-2024,2176 Itel,Hardware,10,0,7,7,-1,9,18900,0,18900
28-05-2024,2176 Itel,Hardware,9,0,0,0,0,9,0,0,0
29-05-2024,2176 Itel,Hardware,9,0,7,5,1,8,18900,0,18900
30-05-2024,2176 Itel,Hardware,8,0,1,1,4,12,2700,0,2700
31-05-2024,2176 Itel,Hardware,12,0,0,0,0,12,0,0,0
01-06-2024,2176 Itel,Hardware,12,22,26,4,-5,7,70200,46200,24000
02-06-2024,2176 Itel,Hardware,7,0,1,4,4,14,2700,0,2700
03-06-2024,2176 Itel,Hardware,14,0,3,1,-1,11,8100,0,8100
04-06-2024,2176 Itel,Hardware,11,0,0,0,0,11,0,0,0
05-06-2024,2176 Itel,Hardware,11,0,2,3,4,16,5400,0,5400
06-06-2024,2176 Itel,Hardware,16,0,9,4,0,11,24300,0,24300
07-06-2024,2176 Itel,Hardware,11,0,0,0,0,11,0,0,0
08-06-2024,2176 Itel,Hardware,11,31,35,0,2,9,94500,65100,29400
09-06-2024,2176 Itel,Hardware,9,0,8,9,-1,9,21600,0,21600
10-06-2024,2176 Itel,Hardware,9,0,6,8,2,13,16200,0,16200
11-06-2024,2176 Itel,Hardware,13,0,4,3,-1,11,10800,0,10800
12-06-2024,2176 Itel,Hardware,11,0,7,8,-1,11,18900,0,18900
13-06-2024,2176 Itel,Hardware,11,0,11,0,-4,0,29700,0,29700
14-06-2024,2176 Itel,Hardware,0,0,0,0,0,0,0,0,0
15-06-2024,2176 Itel,Hardware,0,0,0,5,-3,2,0,0,0
16-06-2024,2176 Itel,Hardware,2,0,1,0,-3,0,2700,0,2700
17-06-2024,2176 Itel,Hardware,0,0,0,0,0,0,0,0,0
18-06-2024,2176 Itel,Hardware,0,0,0,0,0,0,0,0,0
19-06-2024,2176 Itel,Hardware,0,0,0,0,0,0,0,0,0
20-06-2024,2176 Itel,Hardware,0,29,23,2,-2,6,62100,60900,1200
21-06-2024,2176 Itel,Hardware,6,0,0,0,0,6,0,0,0
22-06-2024,2176 Itel,Hardware,6,0,1,1,4,10,2700,0,2700
23-06-2024,2176 Itel,Hardware,10,0,0,6,-1,15,0,0,0
24-06-2024,2176 Itel,Hardware,15,0,14,5,-4,2,37800,0,37800
25-06-2024,2176 Itel,Hardware,2,0,2,9,-3,6,5400,0,5400
26-06-2024,2176 Itel,Hardware,6,0,5,3,-4,0,13500,0,13500
27-06-2024,2176 Itel,Hardware,0,0,0,5,-1,4,0,0,0
28-06-2024,2176 Itel,Hardware,4,0,0,0,0,4,0,0,0
29-06-2024,2176 Itel,Hardware,4,79,68,5,-1,19,183600,165900,17700
30-06-2024,2176 Itel,Hardware,19,0,15,5,-3,6,40500,0,40500
01-07-2024,2176 Itel,Hardware,6,0,0,0,0,6,0,0,0
02-07-2024,2176 Itel,Hardware,6,0,1,1,3,9,2700,0,2700
03-07-2024,2176 Itel,Hardware,9,0,3,8,3,17,8100,0,8100
04-07-2024,2176 Itel,Hardware,17,0,0,0,0,17,0,0,0
05-07-2024,2176 Itel,Hardware,17,0,0,0,0,17,0,0,0
06-07-2024,2176 Itel,Hardware,17,0,2,3,-1,17,5400,0,5400
07-07-2024,2176 Itel,Hardware,17,0,5,0,-5,7,13500,0,13500
08-07-2024,2176 Itel,Hardware,7,0,0,4,1,12,0,0,0
09-07-2024,2176 Itel,Hardware,12,64,70,9,-1,14,189000,134400,54600
10-07-2024,2176 Itel,Hardware,14,0,7,8,-1,14,18900,0,18900
11-07-2024,2176 Itel,Hardware,14,0,14,7,-2,5,37800,0,37800
12-07-2024,2176 Itel,Hardware,5,0,0,0,0,5,0,0,0
13-07-2024,2176 Itel,Hardware,5,0,1,1,0,5,2700,0,2700
14-07-2024,2176 Itel,Hardware,5,0,3,7,4,13,8100,0,8100
15-07-2024,2176 Itel,Hardware,13,0,11,0,-2,0,29700,0,29700
16-07-2024,2176 Itel,Hardware,0,0,0,0,0,0,0,0,0
17-07-2024,2176 Itel,Hardware,0,0,0,0,0,0,0,0,0
18-07-2024,2176 Itel,Hardware,0,63,15,4,2,54,40500,132300,-91800
19-07-2024,2176 Itel,Hardware,54,0,0,0,0,54,0,0,0
20-07-2024,2176 Itel,Hardware,54,0,34,2,3,25,91800,0,91800
21-07-2024,2176 Itel,Hardware,25,0,0,2,-1,26,0,0,0
22-07-2024,2176 Itel,Hardware,26,0,0,0,0,26,0,0,0
23-07-2024,2176 Itel,Hardware,26,0,14,7,-2,17,37800,0,37800
24-07-2024,2176 Itel,Hardware,17,0,2,9,3,27,5400,0,5400
25-07-2024,2176 Itel,Hardware,27,0,26,2,-2,1,70200,0,70200
26-07-2024,2176 Itel,Hardware,1,0,0,0,0,1,0,0,0
27-07-2024,2176 Itel,Hardware,1,0,0,0,0,1,0,0,0
28-07-2024,2176 Itel,Hardware,1,25,4,2,1,25,10800,52500,-41700
29-07-2024,2176 Itel,Hardware,25,0,24,3,3,7,64800,0,64800
30-07-2024,2176 Itel,Hardware,7,0,0,0,0,7,0,0,0
31-07-2024,2176 Itel,Hardware,7,0,0,0,0,7,0,0,0
01-08-2024,2176 Itel,Hardware,7,0,3,5,1,10,8100,0,8100
02-08-2024,2176 Itel,Hardware,10,0,0,0,0,10,0,0,0
03-08-2024,2176 Itel,Hardware,10,0,0,0,0,10,0,0,0
04-08-2024,2176 Itel,Hardware,10,28,0,7,-2,43,0,58800,-58800
05-08-2024,2176 Itel,Hardware,43,0,10,1,-5,29,27000,0,27000
06-08-2024,2176 Itel,Hardware,29,0,15,5,3,22,40500,0,40500
07-08-2024,2176 Itel,Hardware,22,0,20,3,0,5,54000,0,54000
08-08-2024,2176 Itel,Hardware,5,0,1,8,-3,9,2700,0,2700
09-08-2024,2176 Itel,Hardware,9,0,0,0,0,9,0,0,0
10-08-2024,2176 Itel,Hardware,9,0,0,3,-5,7,0,0,0
11-08-2024,2176 Itel,Hardware,7,0,7,7,1,8,18900,0,18900
12-08-2024,2176 Itel,Hardware,8,0,0,0,0,8,0,0,0
13-08-2024,2176 Itel,Hardware,8,0,7,5,-1,5,18900,0,18900
14-08-2024,2176 Itel,Hardware,5,0,0,0,0,5,0,0,0
15-08-2024,2176 Itel,Hardware,5,88,40,1,0,54,108000,184800,-76800
16-08-2024,2176 Itel,Hardware,54,0,0,0,0,54,0,0,0
17-08-2024,2176 Itel,Hardware,54,0,48,6,-1,11,129600,0,129600
18-08-2024,2176 Itel,Hardware,11,0,11,6,4,10,29700,0,29700
19-08-2024,2176 Itel,Hardware,10,0,3,4,4,15,8100,0,8100
20-08-2024,2176 Itel,Hardware,15,0,7,5,2,15,18900,0,18900
21-08-2024,2176 Itel,Hardware,15,0,15,4,-3,1,40500,0,40500
22-08-2024,2176 Itel,Hardware,1,79,34,7,-5,48,91800,165900,-74100
23-08-2024,2176 Itel,Hardware,48,0,0,0,0,48,0,0,0
24-08-2024,2176 Itel,Hardware,48,0,27,5,3,29,72900,0,72900
25-08-2024,2176 Itel,Hardware,29,0,8,0,-2,19,21600,0,21600
26-08-2024,2176 Itel,Hardware,19,0,17,0,1,3,45900,0,45900
27-08-2024,2176 Itel,Hardware,3,0,1,2,0,4,2700,0,2700
28-08-2024,2176 Itel,Hardware,4,0,3,4,-5,0,8100,0,8100
29-08-2024,2176 Itel,Hardware,0,0,0,4,4,8,0,0,0
30-08-2024,2176 Itel,Hardware,8,0,0,0,0,8,0,0,0
31-08-2024,2176 Itel,Hardware,8,44,51,9,2,12,137700,92400,45300
01-09-2024,2176 Itel,Hardware,12,0,9,0,1,4,24300,0,24300
02-09-2024,2176 Itel,Hardware,4,0,4,6,-1,5,10800,0,10800
03-09-2024,2176 Itel,Hardware,5,0,0,6,4,15,0,0,0
04-09-2024,2176 Itel,Hardware,15,0,1,5,-3,16,2700,0,2700
05-09-2024,2176 Itel,Hardware,16,0,4,9,0,21,10800,0,10800
06-09-2024,2176 Itel,Hardware,21,0,0,0,0,21,0,0,0
07-09-2024,2176 Itel,Hardware,21,0,1,7,-1,26,2700,0,2700
08-09-2024,2176 Itel,Hardware,26,42,49,3,4,26,132300,88200,44100
09-09-2024,2176 Itel,Hardware,26,0,19,6,-3,10,51300,0,51300
10-09-2024,2176 Itel,Hardware,10,0,1,9,3,21,2700,0,2700
11-09-2024,2176 Itel,Hardware,21,0,21,8,-4,4,56700,0,56700
12-09-2024,2176 Itel,Hardware,4,0,0,0,0,4,0,0,0
13-09-2024,2176 Itel,Hardware,4,0,0,0,0,4,0,0,0
14-09-2024,2176 Itel,Hardware,4,0,0,0,0,4,0,0,0
15-09-2024,2176 Itel,Hardware,4,0,4,5,3,8,10800,0,10800
16-09-2024,2176 Itel,Hardware,8,93,44,3,2,62,118800,195300,-76500
17-09-2024,2176 Itel,Hardware,62,0,0,0,0,62,0,0,0
18-09-2024,2176 Itel,Hardware,62,0,19,9,0,52,51300,0,51300
19-09-2024,2176 Itel,Hardware,52,0,34,9,-4,23,91800,0,91800
20-09-2024,2176 Itel,Hardware,23,0,0,0,0,23,0,0,0
21-09-2024,2176 Itel,Hardware,23,0,6,8,-1,24,16200,0,16200
22-09-2024,2176 Itel,Hardware,24,0,7,9,0,26,18900,0,18900
23-09-2024,2176 Itel,Hardware,26,0,0,0,0,26,0,0,0
24-09-2024,2176 Itel,Hardware,26,0,11,3,-2,16,29700,0,29700
25-09-2024,2176 Itel,Hardware,16,0,3,6,2,21,8100,0,8100
26-09-2024,2176 Itel,Hardware,21,0,19,5,-2,5,51300,0,51300
27-09-2024,2176 Itel,Hardware,5,0,0,0,0,5,0,0,0
28-09-2024,2176 Itel,Hardware,5,36,35,9,0,15,94500,75600,18900
29-09-2024,2176 Itel,Hardware,15,0,14,1,-5,0,37800,0,37800
30-09-2024,2176 Itel,Hardware,0,0,0,0,-4,0,0,0,0
01-10-2024,2176 Itel,Hardware,0,0,0,4,1,5,0,0,0
02-10-2024,2176 Itel,Hardware,5,0,2,2,-3,2,5400,0,5400
03-10-2024,2176 Itel,Hardware,2,0,2,2,4,6,5400,0,5400
04-10-2024,2176 Itel,Hardware,6,0,0,0,0,6,0,0,0
05-10-2024,2176 Itel,Hardware,6,25,5,6,0,32,13500,52500,-39000
06-10-2024,2176 Itel,Hardware,32,0,1,3,-2,32,2700,0,2700
07-10-2024,2176 Itel,Hardware,32,0,5,9,2,38,13500,0,13500
08-10-2024,2176 Itel,Hardware,38,0,18,2,2,24,48600,0,48600
09-10-2024,2176 Itel,Hardware,24,0,15,7,-2,14,40500,0,40500
10-10-2024,2176 Itel,Hardware,14,0,11,3,-3,3,29700,0,29700
11-10-2024,2176 Itel,Hardware,3,0,0,0,0,3,0,0,0
12-10-2024,2176 Itel,Hardware,3,0,1,3,2,7,2700,0,2700
13-10-2024,2176 Itel,Hardware,7,56,31,3,4,39,83700,117600,-33900
14-10-2024,2176 Itel,Hardware,39,0,37,8,-5,5,99900,0,99900
15-10-2024,2176 Itel,Hardware,5,0,0,0,0,5,0,0,0
16-10-2024,2176 Itel,Hardware,5,0,2,5,-4,4,5400,0,5400
17-10-2024,2176 Itel,Hardware,4,0,2,3,-1,4,5400,0,5400
18-10-2024,2176 Itel,Hardware,4,0,0,0,0,4,0,0,0
19-10-2024,2176 Itel,Hardware,4,0,4,0,-1,0,10800,0,10800
20-10-2024,2176 Itel,Hardware,0,58,51,6,4,17,137700,121800,15900
21-10-2024,2176 Itel,Hardware,17,0,11,6,-5,7,29700,0,29700
22-10-2024,2176 Itel,Hardware,7,0,1,3,-1,8,2700,0,2700
23-10-2024,2176 Itel,Hardware,8,0,5,1,-3,1,13500,0,13500
24-10-2024,2176 Itel,Hardware,1,0,0,0,0,1,0,0,0
25-10-2024,2176 Itel,Hardware,1,0,0,0,0,1,0,0,0
26-10-2024,2176 Itel,Hardware,1,0,1,0,3,3,2700,0,2700
27-10-2024,2176 Itel,Hardware,3,0,0,5,-2,6,0,0,0
28-10-2024,2176 Itel,Hardware,6,0,1,4,-3,6,2700,0,2700
29-10-2024,2176 Itel,Hardware,6,51,19,0,1,39,51300,107100,-55800
30-10-2024,2176 Itel,Hardware,39,0,30,6,-5,10,81000,0,81000
31-10-2024,2176 Itel,Hardware,10,0,10,6,1,7,27000,0,27000
01-11-2024,2176 Itel,Hardware,7,0,0,0,0,7,0,0,0
02-11-2024,2176 Itel,Hardware,7,0,2,3,0,8,5400,0,5400
03-11-2024,2176 Itel,Hardware,8,0,7,3,-4,0,18900,0,18900
04-11-2024,2176 Itel,Hardware,0,0,0,3,3,6,0,0,0
05-11-2024,2176 Itel,Hardware,6,0,3,7,0,10,8100,0,8100
06-11-2024,2176 Itel,Hardware,10,0,7,2,3,8,18900,0,18900
07-11-2024,2176 Itel,Hardware,8,0,8,4,-4,0,21600,0,21600
08-11-2024,2176 Itel,Hardware,0,0,0,0,0,0,0,0,0
09-11-2024,2176 Itel,Hardware,0,0,0,0,0,0,0,0,0
10-11-2024,2176 Itel,Hardware,0,37,16,5,3,29,43200,77700,-34500
11-11-2024,2176 Itel,Hardware,29,0,29,1,3,4,78300,0,78300
12-11-2024,2176 Itel,Hardware,4,0,4,2,0,2,10800,0,10800
13-11-2024,2176 Itel,Hardware,2,0,0,2,-1,3,0,0,0
14-11-2024,2176 Itel,Hardware,3,0,0,0,0,3,0,0,0
15-11-2024,2176 Itel,Hardware,3,0,0,0,0,3,0,0,0
16-11-2024,2176 Itel,Hardware,3,0,2,2,-2,1,5400,0,5400
17-11-2024,2176 Itel,Hardware,1,0,0,9,3,13,0,0,0
18-11-2024,2176 Itel,Hardware,13,0,10,5,3,11,27000,0,27000
19-11-2024,2176 Itel,Hardware,11,0,1,3,1,14,2700,0,2700
20-11-2024,2176 Itel,Hardware,14,42,36,0,2,22,97200,88200,9000
21-11-2024,2176 Itel,Hardware,22,0,11,9,0,20,29700,0,29700
22-11-2024,2176 Itel,Hardware,20,0,0,0,0,20,0,0,0
23-11-2024,2176 Itel,Hardware,20,0,8,9,2,23,21600,0,21600
24-11-2024,2176 Itel,Hardware,23,0,22,7,-2,6,59400,0,59400
25-11-2024,2176 Itel,Hardware,6,0,0,7,1,14,0,0,0
26-11-2024,2176 Itel,Hardware,14,0,4,0,4,14,10800,0,10800
27-11-2024,2176 Itel,Hardware,14,0,9,9,4,18,24300,0,24300
28-11-2024,2176 Itel,Hardware,18,74,4,1,-5,84,10800,155400,-144600
29-11-2024,2176 Itel,Hardware,84,0,0,0,0,84,0,0,0
30-11-2024,2176 Itel,Hardware,84,0,59,5,4,34,159300,0,159300
01-12-2024,2176 Itel,Hardware,34,0,12,4,2,28,32400,0,32400
02-12-2024,2176 Itel,Hardware,28,0,20,2,-5,5,54000,0,54000
03-12-2024,2176 Itel,Hardware,5,0,3,3,3,8,8100,0,8100
04-12-2024,2176 Itel,Hardware,8,0,5,9,0,12,13500,0,13500
05-12-2024,2176 Itel,Hardware,12,73,81,4,-4,4,218700,153300,65400
06-12-2024,2176 Itel,Hardware,4,0,0,0,0,4,0,0,0
07-12-2024,2176 Itel,Hardware,4,0,4,0,-3,0,10800,0,10800
08-12-2024,2176 Itel,Hardware,0,0,0,2,4,6,0,0,0
09-12-2024,2176 Itel,Hardware,6,0,3,3,-3,3,8100,0,8100
10-12-2024,2176 Itel,Hardware,3,0,3,7,3,10,8100,0,8100
11-12-2024,2176 Itel,Hardware,10,0,0,7,-2,15,0,0,0
12-12-2024,2176 Itel,Hardware,15,0,3,2,-5,9,8100,0,8100
13-12-2024,2176 Itel,Hardware,9,0,0,0,0,9,0,0,0
14-12-2024,2176 Itel,Hardware,9,0,7,4,-1,5,18900,0,18900
15-12-2024,2176 Itel,Hardware,5,41,43,0,1,4,116100,86100,30000
16-12-2024,2176 Itel,Hardware,4,0,0,8,0,12,0,0,0
17-12-2024,2176 Itel,Hardware,12,0,11,0,-4,0,29700,0,29700
18-12-2024,2176 Itel,Hardware,0,0,0,1,0,1,0,0,0
19-12-2024,2176 Itel,Hardware,1,0,0,0,1,2,0,0,0
20-12-2024,2176 Itel,Hardware,2,0,0,0,0,2,0,0,0
21-12-2024,2176 Itel,Hardware,2,0,0,5,0,7,0,0,0
22-12-2024,2176 Itel,Hardware,7,0,6,9,-3,7,16200,0,16200
23-12-2024,2176 Itel,Hardware,7,0,7,8,1,9,18900,0,18900
24-12-2024,2176 Itel,Hardware,9,0,6,7,3,13,16200,0,16200
25-12-2024,2176 Itel,Hardware,13,0,0,0,0,13,0,0,0
26-12-2024,2176 Itel,Hardware,13,0,0,0,0,13,0,0,0
27-12-2024,2176 Itel,Hardware,13,0,0,0,0,13,0,0,0
28-12-2024,2176 Itel,Hardware,13,61,43,7,4,42,116100,128100,-12000
29-12-2024,2176 Itel,Hardware,42,0,11,9,4,44,29700,0,29700
30-12-2024,2176 Itel,Hardware,44,0,0,0,0,44,0,0,0
31-12-2024,2176 Itel,Hardware,44,0,26,5,-4,19,70200,0,70200
01-12-2023,21D Full Glue Glass,Hardware,50,0,0,0,0,50,0,0,0
02-12-2023,21D Full Glue Glass,Hardware,50,63,86,7,-2,32,10320,2142,8178
03-12-2023,21D Full Glue Glass,Hardware,32,0,25,5,1,13,3000,0,3000
04-12-2023,21D Full Glue Glass,Hardware,13,0,13,2,-3,0,1560,0,1560
05-12-2023,21D Full Glue Glass,Hardware,0,0,0,0,0,0,0,0,0
06-12-2023,21D Full Glue Glass,Hardware,0,0,0,3,1,4,0,0,0
07-12-2023,21D Full Glue Glass,Hardware,4,0,0,0,1,5,0,0,0
08-12-2023,21D Full Glue Glass,Hardware,5,0,0,0,0,5,0,0,0
09-12-2023,21D Full Glue Glass,Hardware,5,0,0,0,0,5,0,0,0
10-12-2023,21D Full Glue Glass,Hardware,5,0,4,3,2,6,480,0,480
11-12-2023,21D Full Glue Glass,Hardware,6,61,39,2,-4,26,4680,2074,2606
12-12-2023,21D Full Glue Glass,Hardware,26,0,3,7,4,34,360,0,360
13-12-2023,21D Full Glue Glass,Hardware,34,0,21,3,-5,11,2520,0,2520
14-12-2023,21D Full Glue Glass,Hardware,11,0,1,7,-4,13,120,0,120
15-12-2023,21D Full Glue Glass,Hardware,13,0,0,0,0,13,0,0,0
16-12-2023,21D Full Glue Glass,Hardware,13,0,12,3,1,5,1440,0,1440
17-12-2023,21D Full Glue Glass,Hardware,5,0,1,5,-1,8,120,0,120
18-12-2023,21D Full Glue Glass,Hardware,8,0,8,4,3,7,960,0,960
19-12-2023,21D Full Glue Glass,Hardware,7,0,7,1,-4,0,840,0,840
20-12-2023,21D Full Glue Glass,Hardware,0,0,0,0,0,0,0,0,0
21-12-2023,21D Full Glue Glass,Hardware,0,22,16,3,-3,6,1920,748,1172
22-12-2023,21D Full Glue Glass,Hardware,6,0,0,0,0,6,0,0,0
23-12-2023,21D Full Glue Glass,Hardware,6,0,3,8,2,13,360,0,360
24-12-2023,21D Full Glue Glass,Hardware,13,0,8,4,-4,5,960,0,960
25-12-2023,21D Full Glue Glass,Hardware,5,0,2,1,-1,3,240,0,240
26-12-2023,21D Full Glue Glass,Hardware,3,0,0,8,4,15,0,0,0
27-12-2023,21D Full Glue Glass,Hardware,15,0,7,1,-1,8,840,0,840
28-12-2023,21D Full Glue Glass,Hardware,8,0,1,7,0,14,120,0,120
29-12-2023,21D Full Glue Glass,Hardware,14,0,0,0,0,14,0,0,0
30-12-2023,21D Full Glue Glass,Hardware,14,0,7,4,3,14,840,0,840
31-12-2023,21D Full Glue Glass,Hardware,14,0,2,7,-1,18,240,0,240
01-01-2024,21D Full Glue Glass,Hardware,18,0,0,0,0,18,0,0,0
02-01-2024,21D Full Glue Glass,Hardware,18,71,44,8,1,54,5280,2414,2866
03-01-2024,21D Full Glue Glass,Hardware,54,0,8,3,-2,47,960,0,960
04-01-2024,21D Full Glue Glass,Hardware,47,0,26,5,3,29,3120,0,3120
05-01-2024,21D Full Glue Glass,Hardware,29,0,0,0,0,29,0,0,0
06-01-2024,21D Full Glue Glass,Hardware,29,0,28,5,4,10,3360,0,3360
07-01-2024,21D Full Glue Glass,Hardware,10,0,7,5,-1,7,840,0,840
08-01-2024,21D Full Glue Glass,Hardware,7,0,6,4,4,9,720,0,720
09-01-2024,21D Full Glue Glass,Hardware,9,0,8,1,-3,0,960,0,960
10-01-2024,21D Full Glue Glass,Hardware,0,37,17,2,-2,20,2040,1258,782
11-01-2024,21D Full Glue Glass,Hardware,20,0,2,2,-4,16,240,0,240
12-01-2024,21D Full Glue Glass,Hardware,16,0,0,0,0,16,0,0,0
13-01-2024,21D Full Glue Glass,Hardware,16,0,13,4,0,7,1560,0,1560
14-01-2024,21D Full Glue Glass,Hardware,7,0,5,9,2,13,600,0,600
15-01-2024,21D Full Glue Glass,Hardware,13,0,11,4,-4,2,1320,0,1320
16-01-2024,21D Full Glue Glass,Hardware,2,0,0,7,1,10,0,0,0
17-01-2024,21D Full Glue Glass,Hardware,10,0,10,7,2,9,1200,0,1200
18-01-2024,21D Full Glue Glass,Hardware,9,0,0,8,0,17,0,0,0
19-01-2024,21D Full Glue Glass,Hardware,17,0,0,0,0,17,0,0,0
20-01-2024,21D Full Glue Glass,Hardware,17,49,39,4,4,35,4680,1666,3014
21-01-2024,21D Full Glue Glass,Hardware,35,0,14,5,2,28,1680,0,1680
22-01-2024,21D Full Glue Glass,Hardware,28,0,15,1,0,14,1800,0,1800
23-01-2024,21D Full Glue Glass,Hardware,14,0,5,8,4,21,600,0,600
24-01-2024,21D Full Glue Glass,Hardware,21,0,2,0,2,21,240,0,240
25-01-2024,21D Full Glue Glass,Hardware,21,0,21,1,3,4,2520,0,2520
26-01-2024,21D Full Glue Glass,Hardware,4,0,0,0,0,4,0,0,0
27-01-2024,21D Full Glue Glass,Hardware,4,0,2,8,2,12,240,0,240
28-01-2024,21D Full Glue Glass,Hardware,12,0,0,0,0,12,0,0,0
29-01-2024,21D Full Glue Glass,Hardware,12,56,34,7,0,41,4080,1904,2176
30-01-2024,21D Full Glue Glass,Hardware,41,0,8,1,4,38,960,0,960
31-01-2024,21D Full Glue Glass,Hardware,38,0,23,7,-5,17,2760,0,2760
01-02-2024,21D Full Glue Glass,Hardware,17,0,2,1,0,16,240,0,240
02-02-2024,21D Full Glue Glass,Hardware,16,0,0,0,0,16,0,0,0
03-02-2024,21D Full Glue Glass,Hardware,16,0,12,1,0,5,1440,0,1440
04-02-2024,21D Full Glue Glass,Hardware,5,0,5,3,1,4,600,0,600
